County,precinct,candidate,round,result
Lee,Keokuk 7,Buttigieg,SDE,0.42
Lee,Keokuk 7,Delaney,first,0.0
Lee,Keokuk 7,Delaney,final,0.0
Lee,Keokuk 7,Delaney,SDE,0.0
Lee,Keokuk 7,Gabbard,first,1.0
Lee,Keokuk 7,Gabbard,final,0.0
Lee,Keokuk 7,Gabbard,SDE,0.0
Lee,Keokuk 7,Klobuchar,first,7.0
Lee,Keokuk 7,Klobuchar,final,13.0
Lee,Keokuk 7,Klobuchar,SDE,0.14
Lee,Keokuk 7,Patrick,first,0.0
Lee,Keokuk 7,Patrick,final,0.0
Lee,Keokuk 7,Patrick,SDE,0.0
Lee,Keokuk 7,Sanders,first,15.0
Lee,Keokuk 7,Sanders,final,18.0
Lee,Keokuk 7,Sanders,SDE,0.28
Lee,Keokuk 7,Steyer,first,0.0
Lee,Keokuk 7,Steyer,final,0.0
Lee,Keokuk 7,Steyer,SDE,0.0
Lee,Keokuk 7,Warren,first,5.0
Lee,Keokuk 7,Warren,final,0.0
Lee,Keokuk 7,Warren,SDE,0.0
Lee,Keokuk 7,Yang,first,8.0
Lee,Keokuk 7,Yang,final,0.0
Lee,Keokuk 7,Yang,SDE,0.0
Lee,Keokuk 7,Other,first,0.0
Lee,Keokuk 7,Other,final,0.0
Lee,Keokuk 7,Other,SDE,0.0
Lee,Keokuk 7,Uncommitted,first,0.0
Lee,Keokuk 7,Uncommitted,final,0.0
Lee,Keokuk 7,Uncommitted,SDE,0.0
Lee,Jefferson,Bennet,first,0.0
Lee,Jefferson,Bennet,final,0.0
Lee,Jefferson,Bennet,SDE,0.0
Lee,Jefferson,Biden,first,7.0
Lee,Jefferson,Biden,final,7.0
Lee,Jefferson,Biden,SDE,0.14
Lee,Jefferson,Bloomberg,first,0.0
Lee,Jefferson,Bloomberg,final,0.0
Lee,Jefferson,Bloomberg,SDE,0.0
Lee,Jefferson,Buttigieg,first,18.0
Lee,Jefferson,Buttigieg,final,18.0
Lee,Jefferson,Buttigieg,SDE,0.28
Lee,Jefferson,Delaney,first,0.0
Lee,Jefferson,Delaney,final,0.0
Lee,Jefferson,Delaney,SDE,0.0
Lee,Jefferson,Gabbard,first,0.0
Lee,Jefferson,Gabbard,final,0.0
Lee,Jefferson,Gabbard,SDE,0.0
Lee,Jefferson,Klobuchar,first,0.0
Lee,Jefferson,Klobuchar,final,0.0
Lee,Jefferson,Klobuchar,SDE,0.0
Lee,Jefferson,Patrick,first,0.0
Lee,Jefferson,Patrick,final,0.0
Lee,Jefferson,Patrick,SDE,0.0
Lee,Jefferson,Sanders,first,11.0
Lee,Jefferson,Sanders,final,11.0
Lee,Jefferson,Sanders,SDE,0.14
Lee,Jefferson,Steyer,first,0.0
Lee,Jefferson,Steyer,final,0.0
Lee,Jefferson,Steyer,SDE,0.0
Lee,Jefferson,Warren,first,0.0
Lee,Jefferson,Warren,final,0.0
Lee,Jefferson,Warren,SDE,0.0
Lee,Jefferson,Yang,first,0.0
Lee,Jefferson,Yang,final,0.0
Lee,Jefferson,Yang,SDE,0.0
Lee,Jefferson,Other,first,0.0
Lee,Jefferson,Other,final,0.0
Lee,Jefferson,Other,SDE,0.0
Lee,Jefferson,Uncommitted,first,5.0
Lee,Jefferson,Uncommitted,final,5.0
Lee,Jefferson,Uncommitted,SDE,0.0
Lee,Franklin/Cedar/Marion/Harison,Bennet,first,0.0
Lee,Franklin/Cedar/Marion/Harison,Bennet,final,0.0
Lee,Franklin/Cedar/Marion/Harison,Bennet,SDE,0.0
Lee,Franklin/Cedar/Marion/Harison,Biden,first,28.0
Lee,Franklin/Cedar/Marion/Harison,Biden,final,31.0
Lee,Franklin/Cedar/Marion/Harison,Biden,SDE,0.56
Lee,Franklin/Cedar/Marion/Harison,Bloomberg,first,0.0
Lee,Franklin/Cedar/Marion/Harison,Bloomberg,final,0.0
Lee,Franklin/Cedar/Marion/Harison,Bloomberg,SDE,0.0
Lee,Franklin/Cedar/Marion/Harison,Buttigieg,first,19.0
Lee,Franklin/Cedar/Marion/Harison,Buttigieg,final,25.0
Lee,Franklin/Cedar/Marion/Harison,Buttigieg,SDE,0.56
Lee,Franklin/Cedar/Marion/Harison,Delaney,first,0.0
Lee,Franklin/Cedar/Marion/Harison,Delaney,final,0.0
Lee,Franklin/Cedar/Marion/Harison,Delaney,SDE,0.0
Lee,Franklin/Cedar/Marion/Harison,Gabbard,first,0.0
Lee,Franklin/Cedar/Marion/Harison,Gabbard,final,0.0
Lee,Franklin/Cedar/Marion/Harison,Gabbard,SDE,0.0
Lee,Franklin/Cedar/Marion/Harison,Klobuchar,first,10.0
Lee,Franklin/Cedar/Marion/Harison,Klobuchar,final,15.0
Lee,Franklin/Cedar/Marion/Harison,Klobuchar,SDE,0.28
Lee,Franklin/Cedar/Marion/Harison,Patrick,first,0.0
Lee,Franklin/Cedar/Marion/Harison,Patrick,final,0.0
Lee,Franklin/Cedar/Marion/Harison,Patrick,SDE,0.0
Lee,Franklin/Cedar/Marion/Harison,Sanders,first,7.0
Lee,Franklin/Cedar/Marion/Harison,Sanders,final,0.0
Lee,Franklin/Cedar/Marion/Harison,Sanders,SDE,0.0
Lee,Franklin/Cedar/Marion/Harison,Steyer,first,5.0
Lee,Franklin/Cedar/Marion/Harison,Steyer,final,0.0
Lee,Franklin/Cedar/Marion/Harison,Steyer,SDE,0.0
Lee,Franklin/Cedar/Marion/Harison,Warren,first,4.0
Lee,Franklin/Cedar/Marion/Harison,Warren,final,0.0
Lee,Franklin/Cedar/Marion/Harison,Warren,SDE,0.0
Lee,Franklin/Cedar/Marion/Harison,Yang,first,0.0
Lee,Franklin/Cedar/Marion/Harison,Yang,final,0.0
Lee,Franklin/Cedar/Marion/Harison,Yang,SDE,0.0
Lee,Franklin/Cedar/Marion/Harison,Other,first,0.0
Lee,Franklin/Cedar/Marion/Harison,Other,final,0.0
Lee,Franklin/Cedar/Marion/Harison,Other,SDE,0.0
Lee,Franklin/Cedar/Marion/Harison,Uncommitted,first,3.0
Lee,Franklin/Cedar/Marion/Harison,Uncommitted,final,5.0
Lee,Franklin/Cedar/Marion/Harison,Uncommitted,SDE,0.0
Lee,Fort Madison 1,Bennet,first,0.0
Lee,Fort Madison 1,Bennet,final,0.0
Lee,Fort Madison 1,Bennet,SDE,0.0
Lee,Fort Madison 1,Biden,first,20.0
Lee,Fort Madison 1,Biden,final,20.0
Lee,Fort Madison 1,Biden,SDE,0.14
Lee,Fort Madison 1,Bloomberg,first,0.0
Lee,Fort Madison 1,Bloomberg,final,0.0
Lee,Fort Madison 1,Bloomberg,SDE,0.0
Lee,Fort Madison 1,Buttigieg,first,24.0
Lee,Fort Madison 1,Buttigieg,final,24.0
Lee,Fort Madison 1,Buttigieg,SDE,0.28
Lee,Fort Madison 1,Delaney,first,0.0
Lee,Fort Madison 1,Delaney,final,0.0
Lee,Fort Madison 1,Delaney,SDE,0.0
Lee,Fort Madison 1,Gabbard,first,0.0
Lee,Fort Madison 1,Gabbard,final,0.0
Lee,Fort Madison 1,Gabbard,SDE,0.0
Lee,Fort Madison 1,Klobuchar,first,0.0
Lee,Fort Madison 1,Klobuchar,final,0.0
Lee,Fort Madison 1,Klobuchar,SDE,0.0
Lee,Fort Madison 1,Patrick,first,0.0
Lee,Fort Madison 1,Patrick,final,0.0
Lee,Fort Madison 1,Patrick,SDE,0.0
Lee,Fort Madison 1,Sanders,first,26.0
Lee,Fort Madison 1,Sanders,final,27.0
Lee,Fort Madison 1,Sanders,SDE,0.28
Lee,Fort Madison 1,Steyer,first,0.0
Lee,Fort Madison 1,Steyer,final,0.0
Lee,Fort Madison 1,Steyer,SDE,0.0
Lee,Fort Madison 1,Warren,first,0.0
Lee,Fort Madison 1,Warren,final,0.0
Lee,Fort Madison 1,Warren,SDE,0.0
Lee,Fort Madison 1,Yang,first,1.0
Lee,Fort Madison 1,Yang,final,0.0
Lee,Fort Madison 1,Yang,SDE,0.0
Lee,Fort Madison 1,Other,first,0.0
Lee,Fort Madison 1,Other,final,0.0
Lee,Fort Madison 1,Other,SDE,0.0
Lee,Fort Madison 1,Uncommitted,first,0.0
Lee,Fort Madison 1,Uncommitted,final,0.0
Lee,Fort Madison 1,Uncommitted,SDE,0.0
Lee,Keokuk 2,Bennet,first,0.0
Lee,Keokuk 2,Bennet,final,0.0
Lee,Keokuk 2,Bennet,SDE,0.0
Lee,Keokuk 2,Biden,first,2.0
Lee,Keokuk 2,Biden,final,0.0
Lee,Keokuk 2,Biden,SDE,0.0
Lee,Keokuk 2,Bloomberg,first,0.0
Lee,Keokuk 2,Bloomberg,final,0.0
Lee,Keokuk 2,Bloomberg,SDE,0.0
Lee,Keokuk 2,Buttigieg,first,2.0
Lee,Keokuk 2,Buttigieg,final,4.0
Lee,Keokuk 2,Buttigieg,SDE,0.14
Lee,Keokuk 2,Delaney,first,0.0
Lee,Keokuk 2,Delaney,final,0.0
Lee,Keokuk 2,Delaney,SDE,0.0
Lee,Keokuk 2,Gabbard,first,0.0
Lee,Keokuk 2,Gabbard,final,0.0
Lee,Keokuk 2,Gabbard,SDE,0.0
Lee,Keokuk 2,Klobuchar,first,0.0
Lee,Keokuk 2,Klobuchar,final,0.0
Lee,Keokuk 2,Klobuchar,SDE,0.0
Lee,Keokuk 2,Patrick,first,0.0
Lee,Keokuk 2,Patrick,final,0.0
Lee,Keokuk 2,Patrick,SDE,0.0
Lee,Keokuk 2,Sanders,first,13.0
Lee,Keokuk 2,Sanders,final,13.0
Lee,Keokuk 2,Sanders,SDE,0.42
Lee,Keokuk 2,Steyer,first,2.0
Lee,Keokuk 2,Steyer,final,0.0
Lee,Keokuk 2,Steyer,SDE,0.0
Lee,Keokuk 2,Warren,first,2.0
Lee,Keokuk 2,Warren,final,5.0
Lee,Keokuk 2,Warren,SDE,0.14
Lee,Keokuk 2,Yang,first,1.0
Lee,Keokuk 2,Yang,final,0.0
Lee,Keokuk 2,Yang,SDE,0.0
Lee,Keokuk 2,Other,first,0.0
Lee,Keokuk 2,Other,final,0.0
Lee,Keokuk 2,Other,SDE,0.0
Lee,Keokuk 2,Uncommitted,first,0.0
Lee,Keokuk 2,Uncommitted,final,0.0
Lee,Keokuk 2,Uncommitted,SDE,0.0
Lee,Keokuk 5,Bennet,first,0.0
Lee,Keokuk 5,Bennet,final,0.0
Lee,Keokuk 5,Bennet,SDE,0.0
Lee,Keokuk 5,Biden,first,11.0
Lee,Keokuk 5,Biden,final,15.0
Lee,Keokuk 5,Biden,SDE,0.28
Lee,Keokuk 5,Bloomberg,first,0.0
Lee,Keokuk 5,Bloomberg,final,0.0
Lee,Keokuk 5,Bloomberg,SDE,0.0
Lee,Keokuk 5,Buttigieg,first,20.0
Lee,Keokuk 5,Buttigieg,final,22.0
Lee,Keokuk 5,Buttigieg,SDE,0.42
Lee,Keokuk 5,Delaney,first,0.0
Lee,Keokuk 5,Delaney,final,0.0
Lee,Keokuk 5,Delaney,SDE,0.0
Lee,Keokuk 5,Gabbard,first,0.0
Lee,Keokuk 5,Gabbard,final,0.0
Lee,Keokuk 5,Gabbard,SDE,0.0
Lee,Keokuk 5,Klobuchar,first,2.0
Lee,Keokuk 5,Klobuchar,final,0.0
Lee,Keokuk 5,Klobuchar,SDE,0.0
Lee,Keokuk 5,Patrick,first,0.0
Lee,Keokuk 5,Patrick,final,0.0
Lee,Keokuk 5,Patrick,SDE,0.0
Lee,Keokuk 5,Sanders,first,13.0
Lee,Keokuk 5,Sanders,final,14.0
Lee,Keokuk 5,Sanders,SDE,0.28
Lee,Keokuk 5,Steyer,first,5.0
Lee,Keokuk 5,Steyer,final,0.0
Lee,Keokuk 5,Steyer,SDE,0.0
Lee,Keokuk 5,Warren,first,10.0
Lee,Keokuk 5,Warren,final,13.0
Lee,Keokuk 5,Warren,SDE,0.14
Lee,Keokuk 5,Yang,first,4.0
Lee,Keokuk 5,Yang,final,1.0
Lee,Keokuk 5,Yang,SDE,0.0
Lee,Keokuk 5,Other,first,0.0
Lee,Keokuk 5,Other,final,0.0
Lee,Keokuk 5,Other,SDE,0.0
Lee,Keokuk 5,Uncommitted,first,0.0
Lee,Keokuk 5,Uncommitted,final,0.0
Lee,Keokuk 5,Uncommitted,SDE,0.0
Lee,Charleston/DSM/Van Buren,Bennet,first,0.0
Lee,Charleston/DSM/Van Buren,Bennet,final,0.0
Lee,Charleston/DSM/Van Buren,Bennet,SDE,0.0
Lee,Charleston/DSM/Van Buren,Biden,first,11.0
Lee,Charleston/DSM/Van Buren,Biden,final,12.0
Lee,Charleston/DSM/Van Buren,Biden,SDE,0.28
Lee,Charleston/DSM/Van Buren,Bloomberg,first,0.0
Lee,Charleston/DSM/Van Buren,Bloomberg,final,0.0
Lee,Charleston/DSM/Van Buren,Bloomberg,SDE,0.0
Lee,Charleston/DSM/Van Buren,Buttigieg,first,7.0
Lee,Charleston/DSM/Van Buren,Buttigieg,final,7.0
Lee,Charleston/DSM/Van Buren,Buttigieg,SDE,0.14
Lee,Charleston/DSM/Van Buren,Delaney,first,0.0
Lee,Charleston/DSM/Van Buren,Delaney,final,0.0
Lee,Charleston/DSM/Van Buren,Delaney,SDE,0.0
Lee,Charleston/DSM/Van Buren,Gabbard,first,0.0
Lee,Charleston/DSM/Van Buren,Gabbard,final,0.0
Lee,Charleston/DSM/Van Buren,Gabbard,SDE,0.0
Lee,Charleston/DSM/Van Buren,Klobuchar,first,5.0
Lee,Charleston/DSM/Van Buren,Klobuchar,final,0.0
Lee,Charleston/DSM/Van Buren,Klobuchar,SDE,0.0
Lee,Charleston/DSM/Van Buren,Patrick,first,0.0
Lee,Charleston/DSM/Van Buren,Patrick,final,0.0
Lee,Charleston/DSM/Van Buren,Patrick,SDE,0.0
Lee,Charleston/DSM/Van Buren,Sanders,first,8.0
Lee,Charleston/DSM/Van Buren,Sanders,final,9.0
Lee,Charleston/DSM/Van Buren,Sanders,SDE,0.14
Lee,Charleston/DSM/Van Buren,Steyer,first,0.0
Lee,Charleston/DSM/Van Buren,Steyer,final,0.0
Lee,Charleston/DSM/Van Buren,Steyer,SDE,0.0
Lee,Charleston/DSM/Van Buren,Warren,first,6.0
Lee,Charleston/DSM/Van Buren,Warren,final,7.0
Lee,Charleston/DSM/Van Buren,Warren,SDE,0.14
Lee,Charleston/DSM/Van Buren,Yang,first,6.0
Lee,Charleston/DSM/Van Buren,Yang,final,8.0
Lee,Charleston/DSM/Van Buren,Yang,SDE,0.14
Lee,Charleston/DSM/Van Buren,Other,first,0.0
Lee,Charleston/DSM/Van Buren,Other,final,0.0
Lee,Charleston/DSM/Van Buren,Other,SDE,0.0
Lee,Charleston/DSM/Van Buren,Uncommitted,first,0.0
Lee,Charleston/DSM/Van Buren,Uncommitted,final,0.0
Lee,Charleston/DSM/Van Buren,Uncommitted,SDE,0.0
Lee,Montrose,Bennet,first,0.0
Lee,Montrose,Bennet,final,0.0
Lee,Montrose,Bennet,SDE,0.0
Lee,Montrose,Biden,first,17.0
Lee,Montrose,Biden,final,19.0
Lee,Montrose,Biden,SDE,0.28
Lee,Montrose,Bloomberg,first,0.0
Lee,Montrose,Bloomberg,final,0.0
Lee,Montrose,Bloomberg,SDE,0.0
Lee,Montrose,Buttigieg,first,31.0
Lee,Montrose,Buttigieg,final,31.0
Lee,Montrose,Buttigieg,SDE,0.42
Lee,Montrose,Delaney,first,0.0
Lee,Montrose,Delaney,final,0.0
Lee,Montrose,Delaney,SDE,0.0
Lee,Montrose,Gabbard,first,0.0
Lee,Montrose,Gabbard,final,0.0
Lee,Montrose,Gabbard,SDE,0.0
Lee,Montrose,Klobuchar,first,12.0
Lee,Montrose,Klobuchar,final,12.0
Lee,Montrose,Klobuchar,SDE,0.14
Lee,Montrose,Patrick,first,0.0
Lee,Montrose,Patrick,final,0.0
Lee,Montrose,Patrick,SDE,0.0
Lee,Montrose,Sanders,first,4.0
Lee,Montrose,Sanders,final,2.0
Lee,Montrose,Sanders,SDE,0.0
Lee,Montrose,Steyer,first,0.0
Lee,Montrose,Steyer,final,0.0
Lee,Montrose,Steyer,SDE,0.0
Lee,Montrose,Warren,first,8.0
Lee,Montrose,Warren,final,12.0
Lee,Montrose,Warren,SDE,0.14
Lee,Montrose,Yang,first,6.0
Lee,Montrose,Yang,final,4.0
Lee,Montrose,Yang,SDE,0.0
Lee,Montrose,Other,first,0.0
Lee,Montrose,Other,final,0.0
Lee,Montrose,Other,SDE,0.0
Lee,Montrose,Uncommitted,first,2.0
Lee,Montrose,Uncommitted,final,0.0
Lee,Montrose,Uncommitted,SDE,0.0
Lee,Jackson,Bennet,first,0.0
Lee,Jackson,Bennet,final,0.0
Lee,Jackson,Bennet,SDE,0.0
Lee,Jackson,Biden,first,13.0
Lee,Jackson,Biden,final,13.0
Lee,Jackson,Biden,SDE,0.28
Lee,Jackson,Bloomberg,first,0.0
Lee,Jackson,Bloomberg,final,0.0
Lee,Jackson,Bloomberg,SDE,0.0
Lee,Jackson,Buttigieg,first,13.0
Lee,Jackson,Buttigieg,final,13.0
Lee,Jackson,Buttigieg,SDE,0.28
Lee,Jackson,Delaney,first,0.0
Lee,Jackson,Delaney,final,0.0
Lee,Jackson,Delaney,SDE,0.0
Lee,Jackson,Gabbard,first,0.0
Lee,Jackson,Gabbard,final,0.0
Lee,Jackson,Gabbard,SDE,0.0
Lee,Jackson,Klobuchar,first,10.0
Lee,Jackson,Klobuchar,final,10.0
Lee,Jackson,Klobuchar,SDE,0.14
Lee,Jackson,Patrick,first,0.0
Lee,Jackson,Patrick,final,0.0
Lee,Jackson,Patrick,SDE,0.0
Lee,Jackson,Sanders,first,12.0
Lee,Jackson,Sanders,final,12.0
Lee,Jackson,Sanders,SDE,0.14
Lee,Jackson,Steyer,first,0.0
Lee,Jackson,Steyer,final,0.0
Lee,Jackson,Steyer,SDE,0.0
Lee,Jackson,Warren,first,12.0
Lee,Jackson,Warren,final,12.0
Lee,Jackson,Warren,SDE,0.14
Lee,Jackson,Yang,first,0.0
Lee,Jackson,Yang,final,0.0
Lee,Jackson,Yang,SDE,0.0
Lee,Jackson,Other,first,0.0
Lee,Jackson,Other,final,0.0
Lee,Jackson,Other,SDE,0.0
Lee,Jackson,Uncommitted,first,1.0
Lee,Jackson,Uncommitted,final,0.0
Lee,Jackson,Uncommitted,SDE,0.0
Lee,Keokuk 6,Bennet,first,0.0
Lee,Keokuk 6,Bennet,final,0.0
Lee,Keokuk 6,Bennet,SDE,0.0
Lee,Keokuk 6,Biden,first,12.0
Lee,Keokuk 6,Biden,final,12.0
Lee,Keokuk 6,Biden,SDE,0.28
Lee,Keokuk 6,Bloomberg,first,0.0
Lee,Keokuk 6,Bloomberg,final,0.0
Lee,Keokuk 6,Bloomberg,SDE,0.0
Lee,Keokuk 6,Buttigieg,first,11.0
Lee,Keokuk 6,Buttigieg,final,12.0
Lee,Keokuk 6,Buttigieg,SDE,0.28
Lee,Keokuk 6,Delaney,first,0.0
Lee,Keokuk 6,Delaney,final,0.0
Lee,Keokuk 6,Delaney,SDE,0.0
Lee,Keokuk 6,Gabbard,first,0.0
Lee,Keokuk 6,Gabbard,final,0.0
Lee,Keokuk 6,Gabbard,SDE,0.0
Lee,Keokuk 6,Klobuchar,first,0.0
Lee,Keokuk 6,Klobuchar,final,0.0
Lee,Keokuk 6,Klobuchar,SDE,0.0
Lee,Keokuk 6,Patrick,first,0.0
Lee,Keokuk 6,Patrick,final,0.0
Lee,Keokuk 6,Patrick,SDE,0.0
Lee,Keokuk 6,Sanders,first,9.0
Lee,Keokuk 6,Sanders,final,9.0
Lee,Keokuk 6,Sanders,SDE,0.28
Lee,Keokuk 6,Steyer,first,0.0
Lee,Keokuk 6,Steyer,final,0.0
Lee,Keokuk 6,Steyer,SDE,0.0
Lee,Keokuk 6,Warren,first,6.0
Lee,Keokuk 6,Warren,final,6.0
Lee,Keokuk 6,Warren,SDE,0.14
Lee,Keokuk 6,Yang,first,1.0
Lee,Keokuk 6,Yang,final,0.0
Lee,Keokuk 6,Yang,SDE,0.0
Lee,Keokuk 6,Other,first,0.0
Lee,Keokuk 6,Other,final,0.0
Lee,Keokuk 6,Other,SDE,0.0
Lee,Keokuk 6,Uncommitted,first,0.0
Lee,Keokuk 6,Uncommitted,final,0.0
Lee,Keokuk 6,Uncommitted,SDE,0.0
Lee,Keokuk 1,Bennet,first,2.0
Lee,Keokuk 1,Bennet,final,0.0
Lee,Keokuk 1,Bennet,SDE,0.0
Lee,Keokuk 1,Biden,first,3.0
Lee,Keokuk 1,Biden,final,0.0
Lee,Keokuk 1,Biden,SDE,0.0
Lee,Keokuk 1,Bloomberg,first,0.0
Lee,Keokuk 1,Bloomberg,final,0.0
Lee,Keokuk 1,Bloomberg,SDE,0.0
Lee,Keokuk 1,Buttigieg,first,24.0
Lee,Keokuk 1,Buttigieg,final,24.0
Lee,Keokuk 1,Buttigieg,SDE,0.28
Lee,Keokuk 1,Delaney,first,0.0
Lee,Keokuk 1,Delaney,final,0.0
Lee,Keokuk 1,Delaney,SDE,0.0
Lee,Keokuk 1,Gabbard,first,0.0
Lee,Keokuk 1,Gabbard,final,0.0
Lee,Keokuk 1,Gabbard,SDE,0.0
Lee,Keokuk 1,Klobuchar,first,0.0
Lee,Keokuk 1,Klobuchar,final,0.0
Lee,Keokuk 1,Klobuchar,SDE,0.0
Lee,Keokuk 1,Patrick,first,0.0
Lee,Keokuk 1,Patrick,final,0.0
Lee,Keokuk 1,Patrick,SDE,0.0
Lee,Keokuk 1,Sanders,first,13.0
Lee,Keokuk 1,Sanders,final,13.0
Lee,Keokuk 1,Sanders,SDE,0.14
Lee,Keokuk 1,Steyer,first,3.0
Lee,Keokuk 1,Steyer,final,0.0
Lee,Keokuk 1,Steyer,SDE,0.0
Lee,Keokuk 1,Warren,first,14.0
Lee,Keokuk 1,Warren,final,15.0
Lee,Keokuk 1,Warren,SDE,0.14
Lee,Keokuk 1,Yang,first,13.0
Lee,Keokuk 1,Yang,final,16.0
Lee,Keokuk 1,Yang,SDE,0.14
Lee,Keokuk 1,Other,first,0.0
Lee,Keokuk 1,Other,final,0.0
Lee,Keokuk 1,Other,SDE,0.0
Lee,Keokuk 1,Uncommitted,first,0.0
Lee,Keokuk 1,Uncommitted,final,0.0
Lee,Keokuk 1,Uncommitted,SDE,0.0
Lee,Fort Madison 4,Bennet,first,0.0
Lee,Fort Madison 4,Bennet,final,0.0
Lee,Fort Madison 4,Bennet,SDE,0.0
Lee,Fort Madison 4,Biden,first,18.0
Lee,Fort Madison 4,Biden,final,18.0
Lee,Fort Madison 4,Biden,SDE,0.42
Lee,Fort Madison 4,Bloomberg,first,0.0
Lee,Fort Madison 4,Bloomberg,final,0.0
Lee,Fort Madison 4,Bloomberg,SDE,0.0
Lee,Fort Madison 4,Buttigieg,first,17.0
Lee,Fort Madison 4,Buttigieg,final,18.0
Lee,Fort Madison 4,Buttigieg,SDE,0.42
Lee,Fort Madison 4,Delaney,first,0.0
Lee,Fort Madison 4,Delaney,final,0.0
Lee,Fort Madison 4,Delaney,SDE,0.0
Lee,Fort Madison 4,Gabbard,first,0.0
Lee,Fort Madison 4,Gabbard,final,0.0
Lee,Fort Madison 4,Gabbard,SDE,0.0
Lee,Fort Madison 4,Klobuchar,first,1.0
Lee,Fort Madison 4,Klobuchar,final,0.0
Lee,Fort Madison 4,Klobuchar,SDE,0.0
Lee,Fort Madison 4,Patrick,first,0.0
Lee,Fort Madison 4,Patrick,final,0.0
Lee,Fort Madison 4,Patrick,SDE,0.0
Lee,Fort Madison 4,Sanders,first,12.0
Lee,Fort Madison 4,Sanders,final,12.0
Lee,Fort Madison 4,Sanders,SDE,0.28
Lee,Fort Madison 4,Steyer,first,0.0
Lee,Fort Madison 4,Steyer,final,0.0
Lee,Fort Madison 4,Steyer,SDE,0.0
Lee,Fort Madison 4,Warren,first,11.0
Lee,Fort Madison 4,Warren,final,11.0
Lee,Fort Madison 4,Warren,SDE,0.14
Lee,Fort Madison 4,Yang,first,11.0
Lee,Fort Madison 4,Yang,final,11.0
Lee,Fort Madison 4,Yang,SDE,0.28
Lee,Fort Madison 4,Other,first,0.0
Lee,Fort Madison 4,Other,final,0.0
Lee,Fort Madison 4,Other,SDE,0.0
Lee,Fort Madison 4,Uncommitted,first,0.0
Lee,Fort Madison 4,Uncommitted,final,0.0
Lee,Fort Madison 4,Uncommitted,SDE,0.0
Linn,Fairfax Township,Bennet,first,0.0
Linn,Fairfax Township,Bennet,final,0.0
Linn,Fairfax Township,Bennet,SDE,0.0
Linn,Fairfax Township,Biden,first,17.0
Linn,Fairfax Township,Biden,final,21.0
Linn,Fairfax Township,Biden,SDE,0.4395
Linn,Fairfax Township,Bloomberg,first,3.0
Linn,Fairfax Township,Bloomberg,final,0.0
Linn,Fairfax Township,Bloomberg,SDE,0.0
Linn,Fairfax Township,Buttigieg,first,26.0
Linn,Fairfax Township,Buttigieg,final,28.0
Linn,Fairfax Township,Buttigieg,SDE,0.4395
Linn,Fairfax Township,Delaney,first,0.0
Linn,Fairfax Township,Delaney,final,0.0
Linn,Fairfax Township,Delaney,SDE,0.0
Linn,Fairfax Township,Gabbard,first,0.0
Linn,Fairfax Township,Gabbard,final,0.0
Linn,Fairfax Township,Gabbard,SDE,0.0
Linn,Fairfax Township,Klobuchar,first,13.0
Linn,Fairfax Township,Klobuchar,final,23.0
Linn,Fairfax Township,Klobuchar,SDE,0.4395
Linn,Fairfax Township,Patrick,first,0.0
Linn,Fairfax Township,Patrick,final,0.0
Linn,Fairfax Township,Patrick,SDE,0.0
Linn,Fairfax Township,Sanders,first,9.0
Linn,Fairfax Township,Sanders,final,0.0
Linn,Fairfax Township,Sanders,SDE,0.0
Linn,Fairfax Township,Steyer,first,3.0
Linn,Fairfax Township,Steyer,final,0.0
Linn,Fairfax Township,Steyer,SDE,0.0
Linn,Fairfax Township,Warren,first,2.0
Linn,Fairfax Township,Warren,final,0.0
Linn,Fairfax Township,Warren,SDE,0.0
Linn,Fairfax Township,Yang,first,2.0
Linn,Fairfax Township,Yang,final,0.0
Linn,Fairfax Township,Yang,SDE,0.0
Linn,Fairfax Township,Other,first,0.0
Linn,Fairfax Township,Other,final,0.0
Linn,Fairfax Township,Other,SDE,0.0
Linn,Fairfax Township,Uncommitted,first,0.0
Linn,Fairfax Township,Uncommitted,final,0.0
Linn,Fairfax Township,Uncommitted,SDE,0.0
Linn,College,Bennet,first,0.0
Linn,College,Bennet,final,0.0
Linn,College,Bennet,SDE,0.0
Linn,College,Biden,first,9.0
Linn,College,Biden,final,0.0
Linn,College,Biden,SDE,0.0
Linn,College,Bloomberg,first,0.0
Linn,College,Bloomberg,final,0.0
Linn,College,Bloomberg,SDE,0.0
Linn,College,Buttigieg,first,13.0
Linn,College,Buttigieg,final,24.0
Linn,College,Buttigieg,SDE,0.4395
Linn,College,Delaney,first,0.0
Linn,College,Delaney,final,0.0
Linn,College,Delaney,SDE,0.0
Linn,College,Gabbard,first,3.0
Linn,College,Gabbard,final,0.0
Linn,College,Gabbard,SDE,0.0
Linn,College,Klobuchar,first,7.0
Linn,College,Klobuchar,final,22.0
Linn,College,Klobuchar,SDE,0.0
Linn,College,Patrick,first,0.0
Linn,College,Patrick,final,0.0
Linn,College,Patrick,SDE,0.0
Linn,College,Sanders,first,4.0
Linn,College,Sanders,final,0.0
Linn,College,Sanders,SDE,0.0
Linn,College,Steyer,first,2.0
Linn,College,Steyer,final,0.0
Linn,College,Steyer,SDE,0.0
Linn,College,Warren,first,7.0
Linn,College,Warren,final,0.0
Linn,College,Warren,SDE,0.0
Linn,College,Yang,first,1.0
Linn,College,Yang,final,0.0
Linn,College,Yang,SDE,0.0
Linn,College,Other,first,0.0
Linn,College,Other,final,0.0
Linn,College,Other,SDE,0.0
